"iri","type","label"
"http://purl.org/sig/ont/fma/fma11228","AS","recurrent meningeal branch of seventh thoracic spinal nerve"
"http://purl.obolibrary.org/obo/UBERON_0035139","AS","anterior nasal spine of maxilla"
"http://purl.obolibrary.org/obo/UBERON_0011949","AS","endometrium luminal epithelium"
"http://purl.org/sig/ont/fma/fma80171","AS","muscular branch of tibial nerve to semimembranosus"
"http://purl.org/sig/ont/fma/fma77543","AS","internal branch of accessory nerve"
"http://purl.org/sig/ont/fma/fma7075","AS","dorsal ramus of first thoracic spinal nerve"
"http://purl.org/sig/ont/fma/fma4737","AS","anterior intercostal vein 8"
"http://purl.obolibrary.org/obo/UBERON_0001884","AS","phrenic nerve"
"http://purl.obolibrary.org/obo/UBERON_0001360","AS","deep circumflex iliac vein"
"http://purl.org/sig/ont/fma/fma39080","AS","lateral cutaneous nerve of forearm"
"http://purl.org/sig/ont/fma/fma15432","AS","lateral inferior segmental branch of left hepatic portal vein"
"http://purl.obolibrary.org/obo/UBERON_0016500","AS","muscularis mucosa of fundus of urinary bladder"
"http://purl.org/sig/ont/fma/fma52582","AS","nerve to superior rectus"
"http://purl.org/sig/ont/fma/fma21885","AS","inferior rectal branch to anal canal"
"http://purl.org/sig/ont/fma/fma53376","AS","branch of temporal branch of facial nerve to frontalis"
"http://purl.org/sig/ont/fma/fma6880","AS","greater auricular nerve anterior branch"
"http://purl.org/sig/ont/fma/fma80207","AS","nerve to gluteus maximus (2)"
"http://purl.obolibrary.org/obo/UBERON_0002089","AS","thoracodorsal vein"
"http://purl.obolibrary.org/obo/UBERON_0001561","AS","subcostal artery"
"http://purl.org/sig/ont/fma/fma81375","AS","branch of long thoracic nerve to serratus anterior (n)"
"http://purl.org/sig/ont/fma/fma81232","AS","medial muscular branch of radial nerve to articularis cubiti"
"http://purl.obolibrary.org/obo/UBERON_0001186","AS","left renal artery"
"http://purl.org/sig/ont/fma/fma22810","AS","anterior interosseous artery"
"http://purl.obolibrary.org/obo/UBERON_0000950","AS","gracilis muscle"
"http://purl.org/sig/ont/fma/fma65311","AS","anterior branch of medial cutaneous nerve of forearm"
"http://purl.obolibrary.org/obo/UBERON_0007835","AS","sacral spinal cord ventral commissure"
"http://purl.org/sig/ont/fma/fma65644","AS","meningeal branch of third cervical nerve"
"http://purl.org/sig/ont/fma/fma55175","AS","inferior branch of transverse cervical nerve"
"http://purl.obolibrary.org/obo/UBERON_0012373","AS","sympathetic nerves"
"http://purl.org/sig/ont/fma/fma21254","AS","posterior scrotal vein"
"http://purl.org/sig/ont/fma/fma82613","AS","nerve to antitragicus"
"http://purl.obolibrary.org/obo/UBERON_0012250","AS","cervix glandular epithelium"
"http://purl.org/sig/ont/fma/fma81322","AS","deltoid branch of anterior branch of axillary nerve"
"http://purl.org/sig/ont/fma/fma8809","AS","dorsal ramus of fourth thoracic spinal nerve"
"http://purl.org/sig/ont/fma/fma6250","AS","branch of recurrent laryngeal nerve to muscle of larynx"
"http://purl.org/sig/ont/fma/fma10787","AS","anterior external vertebral venous plexus"
"http://purl.org/sig/ont/fma/fma10787","AS","anterior external vertebral venous plexus #3"
"http://purl.org/sig/ont/fma/fma10787","AS","anterior external vertebral venous plexus #2"
"http://purl.org/sig/ont/fma/fma84178","AS","branch of lateral pectoral nerve to glenohumeral joint"
"http://purl.org/sig/ont/fma/fma20966","AS","prostatic artery"
"http://purl.org/sig/ont/fma/fma6716","AS","esophageal branch of posterior vagal trunk"
"http://purl.org/sig/ont/fma/fma4170","AS","left first superior phrenic artery"
"http://purl.org/sig/ont/fma/fma81163","AS","articular branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma53100","AS","branch of mandibular nerve to tensor tympani"
"http://purl.obolibrary.org/obo/UBERON_0015172","AS","decidual blood vessel"
"http://purl.obolibrary.org/obo/UBERON_0001985","AS","corneal endothelium"
"http://purl.org/sig/ont/fma/fma82607","AS","nerve to transverse muscle of auricle"
"http://purl.org/sig/ont/fma/fma12250","AS","jugular lymph trunk"
"http://purl.obolibrary.org/obo/UBERON_0035234","AS","medial circumflex femoral vein"
"http://purl.org/sig/ont/fma/fma9284","AS","left interlobar pulmonary artery"
"http://purl.org/sig/ont/fma/fma6871","AS","lesser occipital nerve"
"http://purl.obolibrary.org/obo/UBERON_0004609","AS","rib 10"
"http://purl.org/sig/ont/fma/fma77213","AS","branch of right vagus nerve to pancreas"
"http://purl.org/sig/ont/fma/fma49796","AS","lesser palatine artery"
"http://purl.obolibrary.org/obo/UBERON_0004516","AS","smooth muscle tissue of terminal bronchiole"
"http://purl.obolibrary.org/obo/UBERON_0015174","AS","helicine artery of penis"
"http://purl.org/sig/ont/fma/fma52632","AS","lacrimal nerve proper"
"http://purl.obolibrary.org/obo/UBERON_0006690","AS","deep dorsal vein of clitoris"
"http://purl.org/sig/ont/fma/fma16698","AS","meningeal branch of first lumbar spinal nerve"
"http://purl.obolibrary.org/obo/UBERON_0004100","AS","renal collecting system"
"http://purl.org/sig/ont/fma/fma52239","AS","anterior vestibular artery"
"http://purl.org/sig/ont/fma/fma53403","AS","branch of cervical branch of facial nerve to platysma"
"http://purl.org/sig/ont/fma/fma6425","AS","third sacral spinal nerve"
"http://purl.org/sig/ont/fma/fma45331","AS","cutaneous branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma53201","AS","branch of external acoustic meatus nerve to tympanic membrane"
"http://purl.obolibrary.org/obo/UBERON_0004134","AS","proximal tubule"
"http://purl.obolibrary.org/obo/UBERON_0014621","AS","cervical spinal cord ventral horn"
"http://purl.org/sig/ont/fma/fma80033","AS","nerve to second dorsal interosseous of foot"
"http://purl.obolibrary.org/obo/UBERON_0003336","AS","serosa"
"http://purl.org/sig/ont/fma/fma71544","AS","esophageal branches of left gastric artery"
"http://purl.org/sig/ont/fma/fma44906","AS","branch of superficial branch of ulnar nervenerve to palmaris brevis"
"http://purl.org/sig/ont/fma/fma82560","AS","nerve proper to mylohyoid"
"http://purl.org/sig/ont/fma/fma4147","AS","inferior left bronchial artery"
"http://purl.org/sig/ont/fma/fma83539","AS","myocardium"
"http://purl.org/sig/ont/fma/fma4875","AS","right posterior intercostal vein 6"
"http://purl.org/sig/ont/fma/fma20573","AS","cutaneous branch of ilioinguinal nerve"
"http://purl.org/sig/ont/fma/fma53316","AS","communicating branch of zygomatic branch of facial nerve with zygomaticofacial branch of zygomatic nerve"
"http://purl.org/sig/ont/fma/fma21388","AS","left common iliac vein"
"http://purl.org/sig/ont/fma/fma8610","AS","ventral ramus of tenth thoracic spinal nerve"
"http://purl.org/sig/ont/fma/fma8642","AS","superior segmental artery of left lung"
"http://purl.org/sig/ont/fma/fma44745","AS","proper plantar digital nerve of second toe"
"http://purl.org/sig/ont/fma/fma83531","AS","myocardium"
"http://purl.obolibrary.org/obo/UBERON_0022398","AS","paracingulate gyrus"
"http://purl.org/sig/ont/fma/fma53455","AS","anterior ampullary nerve"
"http://purl.org/sig/ont/fma/fma14121","AS","pulmonary capillary"
"http://purl.org/sig/ont/fma/fma50997","AS","superior thalamostriate vein"
"http://purl.obolibrary.org/obo/UBERON_0007175","AS","inferior angle of scapula"
"http://purl.obolibrary.org/obo/UBERON_0002335","AS","macula densa"
"http://purl.org/sig/ont/fma/fma44804","AS","dorsal digital nerve of little toe"
"http://purl.org/sig/ont/fma/fma54404","AS","branch of hypoglossal nerve to geniohyoid"
"http://purl.org/sig/ont/fma/fma70500","AS","anterior superior segmental renal artery"
"http://purl.obolibrary.org/obo/UBERON_0003676","AS","patella ligament"
"http://purl.org/sig/ont/fma/fma20566","AS","penile root branch of ilioinguinal nerve"
"http://purl.org/sig/ont/fma/fma14296","AS","anterior vertebral vein"
"http://purl.org/sig/ont/fma/fma4176","AS","posterior intercostal artery"
"http://purl.obolibrary.org/obo/UBERON_0008617","AS","innermost intercostal muscle"
"http://purl.obolibrary.org/obo/UBERON_0001194","AS","splenic artery"
"http://purl.org/sig/ont/fma/fma22800","AS","anterior ulnar recurrent artery"
"http://purl.obolibrary.org/obo/UBERON_0002202","AS","submucosa of trachea"
"http://purl.obolibrary.org/obo/UBERON_0007180","AS","atretic follicle of ovary"
"http://purl.obolibrary.org/obo/UBERON_0013132","AS","penicillar arteriole"
"http://purl.org/sig/ont/fma/fma10655","AS","anterior intercostal artery 4"
"http://purl.org/sig/ont/fma/fma44822","AS","anterior interosseous nerve"
"http://purl.org/sig/ont/fma/fma11227","AS","recurrent meningeal branch of sixth thoracic spinal nerve"
"http://purl.org/sig/ont/fma/fma53212","AS","anterior auricular nerve"
"http://purl.obolibrary.org/obo/UBERON_0001189","AS","left testicular artery"
"http://purl.org/sig/ont/fma/fma70150","AS","anterior branch of obturator artery"
"http://purl.org/sig/ont/fma/fma6232","AS","auricular branch of vagus nerve"
"http://purl.obolibrary.org/obo/UBERON_0005852","AS","thoracic spinal cord ventral column"
"http://purl.org/sig/ont/fma/fma82584","AS","sternocleidomastoid branch of spinal accessory nerve"
"http://purl.org/sig/ont/fma/fma14741","AS","right lumbar artery 4"
"http://purl.obolibrary.org/obo/UBERON_0012255","AS","inferior phrenic artery"
"http://purl.org/sig/ont/fma/fma22536","AS","middle genicular artery"
"http://purl.obolibrary.org/obo/UBERON_0012399","AS","longitudinal muscle layer"
"http://purl.org/sig/ont/fma/fma53325","AS","deep buccal branch of facial nerve"
"http://purl.obolibrary.org/obo/UBERON_0009091","AS","ascending vasa recta"
"http://purl.org/sig/ont/fma/fma51350","AS","superior petrosal vein"
"http://purl.obolibrary.org/obo/UBERON_0033483","AS","lumbar spinal cord gray commissure"
"http://purl.org/sig/ont/fma/fma44700","AS","muscular branch of tibial nerve to popliteus"
"http://purl.org/sig/ont/fma/fma5842","AS","intestinal lymph trunk"
"http://purl.org/sig/ont/fma/fma80295","AS","branch of posterior interosseous nerve to abductor pollicis longus"
"http://purl.org/sig/ont/fma/fma50337","AS","pericallosal artery"
"http://purl.obolibrary.org/obo/UBERON_0013144","AS","vein of genicular venous plexus"
"http://purl.obolibrary.org/obo/UBERON_0001664","AS","inferior cerebral vein"
"http://purl.org/sig/ont/fma/fma29368","AS","communicating branch to posterior scrotal nerve"
"http://purl.org/sig/ont/fma/fma21121","AS","deep superior gluteal artery"
"http://purl.obolibrary.org/obo/UBERON_0004607","AS","rib 7"
"http://purl.org/sig/ont/fma/fma22752","AS","superficial palmar branch of radial artery"
"http://purl.org/sig/ont/fma/fma14755","AS","right middle suprarenal artery"
"http://purl.org/sig/ont/fma/fma16510","AS","superior gluteal nerve"
"http://purl.obolibrary.org/obo/UBERON_0008586","AS","tensor veli palatini muscle"
"http://purl.org/sig/ont/fma/fma23119","AS","medial collateral artery"
"http://purl.org/sig/ont/fma/fma53050","AS","anterior meningeal branch of mandibular nerve"
"http://purl.org/sig/ont/fma/fma83532","AS","myocardium"
"http://purl.org/sig/ont/fma/fma65414","AS","supraclavicular nerve"
"http://purl.obolibrary.org/obo/UBERON_0001423","AS","radius bone"
"http://purl.org/sig/ont/fma/fma70471","AS","pancreatic artery"
"http://purl.org/sig/ont/fma/fma4567","AS","left posterior intercostal artery 10"
"http://purl.org/sig/ont/fma/fma44650","AS","fourth dorsal metatarsal artery"
"http://purl.org/sig/ont/fma/fma6037","AS","first thoracic spinal nerve"
"http://purl.org/sig/ont/fma/fma6706","AS","branch of external laryngeal nerve to pharyngeal nerve plexus"
"http://purl.org/sig/ont/fma/fma53356","AS","branch of lower deep buccal branch of facial nerve to orbicularis oris"
"http://purl.org/sig/ont/fma/fma53467","AS","saccular nerve"
"http://purl.org/sig/ont/fma/fma37025","AS","suprascapular nerve"
"http://purl.obolibrary.org/obo/UBERON_0012494","AS","muscularis mucosa"
"http://purl.org/sig/ont/fma/fma80255","AS","branch of deep branch of ulnar nerve to opponens digiti minimi"
"http://purl.org/sig/ont/fma/fma4222","AS","right posterior intercostal artery 4"
"http://purl.org/sig/ont/fma/fma53075","AS","branch of mandibular nerve to tensor veli palatini"
"http://purl.org/sig/ont/fma/fma70442","AS","anterior superior segmental branch of right hepatic artery"
"http://purl.org/sig/ont/fma/fma81285","AS","anterior branch of axillary nerve"
"http://purl.org/sig/ont/fma/fma52647","AS","branch of supratrochlear nerve to skin of upper eyelid"
"http://purl.org/sig/ont/fma/fma81333","AS","branch of medial pectoral nerve to sternocostal part of pectoralis major"
"http://purl.org/sig/ont/fma/fma44810","AS","intermediate dorsal cutaneous nerve"
"http://purl.org/sig/ont/fma/fma50836","AS","sublingual vein"
"http://purl.org/sig/ont/fma/fma44929","AS","dorsal digital branch of ulnar nerve to little finger"
"http://purl.obolibrary.org/obo/UBERON_0006488","AS","c3 segment of cervical spinal cord"
"http://purl.org/sig/ont/fma/fma81330","AS","branch of lateral pectoral nerve to sternocostal part of pectoralis major"
"http://purl.org/sig/ont/fma/fma50630","AS","medial posterior choroidal artery"
"http://purl.obolibrary.org/obo/UBERON_0004027","AS","chorionic plate"
"http://purl.org/sig/ont/fma/fma4748","AS","esophageal vein #2"
"http://purl.org/sig/ont/fma/fma4748","AS","esophageal vein"
"http://purl.obolibrary.org/obo/UBERON_0001568","AS","laryngeal muscle"
"http://purl.obolibrary.org/obo/UBERON_0005636","AS","epithelium"
"http://purl.obolibrary.org/obo/UBERON_0023861","AS","planum polare"
"http://purl.org/sig/ont/fma/fma81258","AS","branch of thoracodorsal nerve to latissimus dorsi"
"http://purl.org/sig/ont/fma/fma14793","AS","caudal pancreatic artery"
"http://purl.org/sig/ont/fma/fma4962","AS","left posterior intercostal vein 10"
"http://purl.org/sig/ont/fma/fma80101","AS","muscular branch of tibial nerve to flexor digitorum longus"
"http://purl.org/sig/ont/fma/fma20804","AS","ascending branch of lateral femoral circumflex artery"
"http://purl.obolibrary.org/obo/UBERON_0012252","AS","endocervical epithelium"
"http://purl.org/sig/ont/fma/fma20557","AS","scrotal branch of genital branch of genitofemoral nerve"
"http://purl.org/sig/ont/fma/fma49660","AS","anterior auricular branch of superficial temporal artery"
"http://purl.org/sig/ont/fma/fma81314","AS","branch of suprascapular nerve to infraspinatus muscle"
"http://purl.org/sig/ont/fma/fma65656","AS","meningeal branch of seventh cervical nerve"
"http://purl.org/sig/ont/fma/fma65351","AS","branch of ulnar nerve to flexor digitorum profundus"
"http://purl.org/sig/ont/fma/fma5831","AS","right bronchomediastinal lymph trunk"
"http://purl.org/sig/ont/fma/fma6167","AS","twelfth thoracic spinal nerve"
"http://purl.obolibrary.org/obo/UBERON_0007156","AS","inferior thyroid vein"
"http://purl.org/sig/ont/fma/fma4878","AS","right posterior intercostal vein 4"
"http://purl.obolibrary.org/obo/UBERON_0005850","AS","lumbar spinal cord lateral column"
"http://purl.org/sig/ont/fma/fma49692","AS","anterior tympanic artery"
"http://purl.org/sig/ont/fma/fma4383","AS","right posterior intercostal artery 11"
"http://purl.org/sig/ont/fma/fma4837","AS","left bronchial vein"
"http://purl.org/sig/ont/fma/fma14828","AS","ascending branch of left colic artery"
"http://purl.org/sig/ont/fma/fma82669","AS","nerve to levator labii superioris alaeque nasi"
"http://purl.org/sig/ont/fma/fma15424","AS","posterior inferior segmental branch of right hepatic portal vein"
"http://purl.org/sig/ont/fma/fma82647","AS","branch of marginal mandibular branch of facial nerve to orbicularis oris"
"http://purl.obolibrary.org/obo/UBERON_0001298","AS","psoas major muscle"
"http://purl.org/sig/ont/fma/fma68848","AS","basal segmental arterial trunk of left lung"
"http://purl.org/sig/ont/fma/fma21869","AS","dorsal nerve of penis"
"http://purl.org/sig/ont/fma/fma78648","AS","medial supraclavicular nerve"
"http://purl.org/sig/ont/fma/fma43918","AS","circumflex fibular artery"
"http://purl.org/sig/ont/fma/fma49647","AS","parotid branch of posterior auricular artery"
"http://purl.org/sig/ont/fma/fma52984","AS","external nasal branch of infra-orbital nerve"
"http://purl.org/sig/ont/fma/fma81198","AS","medial muscular branch of radial nerve to long head of triceps brachii"
"http://purl.org/sig/ont/fma/fma6427","AS","fifth sacral spinal nerve"
"http://purl.obolibrary.org/obo/UBERON_0035249","AS","posterior external jugular vein"
"http://purl.org/sig/ont/fma/fma44765","AS","nerve to fourth dorsal interosseous of foot"
"http://purl.obolibrary.org/obo/UBERON_0003020","AS","subcallosal gyrus (parolfactory gyrus)"
"http://purl.org/sig/ont/fma/fma52815","AS","branch of greater palatine nerve to mucosa of hard palate"
"http://purl.org/sig/ont/fma/fma6245","AS","inferior cervical cardiac branch of vagus nerve"
"http://purl.org/sig/ont/fma/fma23120","AS","radial collateral artery"
"http://purl.org/sig/ont/fma/fma16702","AS","meningeal branch of fifth lumbar spinal nerve"
"http://purl.org/sig/ont/fma/fma8727","AS","ventral ramus of seventh cervical spinal nerve"
"http://purl.org/sig/ont/fma/fma50771","AS","superior petrosal sinus"
