organ,id,rdfs_label,name
peripheral_nervous_system,FMA:78651,intermediate supraclavicular nerve,intermediate supraclavicular nerve
peripheral_nervous_system,FMA:78654,lateral supraclavicular nerve,lateral supraclavicular nerve
peripheral_nervous_system,FMA:78648,medial supraclavicular nerve,medial supraclavicular nerve
peripheral_nervous_system,UBERON:0008833,great auricular nerve,great auricular nerve
peripheral_nervous_system,FMA:6880,anterior branch of great auricular nerve,greater auricular nerve anterior branch
peripheral_nervous_system,FMA:6881,posterior branch of great auricular nerve,greater auricular nerve posterior branch
peripheral_nervous_system,FMA:6873,transverse cervical nerve,transverse cervical nerve
peripheral_nervous_system,FMA:55175,inferior branch of transverse cervical nerve,inferior branch of transverse cervical nerve
peripheral_nervous_system,FMA:55174,superior branch of transverse cervical nerve,superior branch of transverse cervical nerve
peripheral_nervous_system,FMA:6871,lesser occipital nerve,lesser occipital nerve
peripheral_nervous_system,FMA:6878,auricular branch to skin of upper third of medial auricle,auricular branch to skin of upper third of medial auricle
peripheral_nervous_system,FMA:12208,ranch of lesser occipital nerve to posterior auricular branch of facial nerve,branch of lesser occipital nerve to posterior auricular branch of facial nerve
peripheral_nervous_system,FMA:6874,branch to great auricular nerve,branch to great auricular nerve
peripheral_nervous_system,FMA:6875,branch to greater occipital nerve,branch to greater occipital nerve
peripheral_nervous_system,FMA:6879,branch to posterior branch of great auricular nerve,branch to posterior branch of great auricular nerve
peripheral_nervous_system,FMA:6877,cutaneous branch to scalp behind auricle,cutaneous branch to scalp behind auricle
peripheral_nervous_system,FMA:37025,suprascapular nerve,suprascapular nerve
peripheral_nervous_system,FMA:81307,branch of suprascapular nerve to glenohumeral joint,branch of suprascapular nerve to glenohumeral joint
peripheral_nervous_system,FMA:81314,nerve to infraspinatus muscle,branch of suprascapular nerve to infraspinatus muscle
peripheral_nervous_system,FMA:81304,nerve to supraspinatus,branch of suprascapular nerve to supraspinatus
peripheral_nervous_system,FMA:65296,lateral pectoral nerve,lateral pectoral nerve
peripheral_nervous_system,FMA:81247,branch of lateral pectoral nerve to clavicular part of pectoralis major,branch of lateral pectoral nerve to clavicular part of pectoralis major
peripheral_nervous_system,FMA:84178,branch of lateral pectoral nerve to glenohumeral joint,branch of lateral pectoral nerve to glenohumeral joint
peripheral_nervous_system,FMA:81330,branch of lateral pectoral nerve to sternocostal part of pectoralis major,branch of lateral pectoral nerve to sternocostal part of pectoralis major
peripheral_nervous_system,FMA:81250,pectoralis minor branch of lateral pectoral nerve,pectoralis minor branch of lateral pectoral nerve
peripheral_nervous_system,FMA:65293,medial pectoral nerve,medial pectoral nerve
peripheral_nervous_system,FMA:81260,branch of medial pectoral nerve to clavicular part of pectoralis major,branch of medial pectoral nerve to clavicular part of pectoralis major
peripheral_nervous_system,FMA:81333,branch of medial pectoral nerve to sternocostal part of pectoralis major,branch of medial pectoral nerve to sternocostal part of pectoralis major
peripheral_nervous_system,FMA:81263,pectoralis minor branch of medial pectoral nerve (1),branch of medial pectoral nerve to pectoralis minor
peripheral_nervous_system,FMA:65304,superior subscapular nerve,superior subscapular nerve
peripheral_nervous_system,FMA:81278,subscapularis branch of superior subscapular nerve (1),subscapularis branch of superior subscapular nerve (1)
peripheral_nervous_system,FMA:81281,subscapularis branch of superior subscapular nerve (2),subscapularis branch of superior subscapular nerve (2)
peripheral_nervous_system,FMA:65307,inferior subscapular nerve,inferior subscapular nerve
peripheral_nervous_system,FMA:81300,nerve to teres major,branch of inferior subscapular nerve to teres major
peripheral_nervous_system,FMA:81297,subscapularis branch of inferior subscapular nerve,subscapularis branch of inferior subscapular nerve
peripheral_nervous_system,FMA:65290,thoracodorsal nerve,thoracodorsal nerve
peripheral_nervous_system,FMA:81258,nerve to latissimus dorsi,branch of thoracodorsal nerve to latissimus dorsi
peripheral_nervous_system,FMA:81355,nerve to latissimus dorsi (1),branch of thoracodorsal nerve to latissimus dorsi (1)
peripheral_nervous_system,FMA:81356,nerve to latissimus dorsi (2),branch of thoracodorsal nerve to latissimus dorsi (2)
peripheral_nervous_system,FMA:81357,nerve to latissimus dorsi (n),branch of thoracodorsal nerve to latissimus dorsi (n)
peripheral_nervous_system,UBERON:0001493,axillary nerve,axillary nerve
peripheral_nervous_system,FMA:81285,anterior branch of axillary nerve,anterior branch of axillary nerve
peripheral_nervous_system,FMA:81325,cutaneous branch of anterior branch of axillary nerve,cutaneous branch of anterior branch of axillary nerve
peripheral_nervous_system,FMA:81322,deltoid branch of anterior branch of axillary nerve,deltoid branch of anterior branch of axillary nerve
peripheral_nervous_system,FMA:81286,posterior branch of axillary nerve,posterior branch of axillary nerve
peripheral_nervous_system,FMA:65300,deltoid branch of posterior branch of axillary nerve,deltoid branch of posterior branch of axillary nerve
peripheral_nervous_system,FMA:65301,nerve to teres minor,branch of posterior branch of axillary nerve to teres minor
peripheral_nervous_system,FMA:65303,superior lateral cutaneous nerve of arm,superior lateral cutaneous nerve of arm
peripheral_nervous_system,FMA:84175,branch of axillary nerve to glenohumeral joint,branch of axillary nerve to glenohumeral joint
peripheral_nervous_system,FMA:65275,long thoracic nerve,long thoracic nerve
peripheral_nervous_system,FMA:81373,nerve to serratus anterior (1),branch of long thoracic nerve to serratus anterior (1)
peripheral_nervous_system,FMA:81374,nerve to serratus anterior (2),branch of long thoracic nerve to serratus anterior (2)
peripheral_nervous_system,FMA:81375,nerve to serratus anterior (n),branch of long thoracic nerve to serratus anterior (n)
peripheral_nervous_system,UBERON:0003724,musculocutaneous nerve,musculocutaneous nerve
peripheral_nervous_system,FMA:62468,branch of musculocutaneous nerve to biceps brachii,branch of musculocutaneous nerve to biceps brachii
peripheral_nervous_system,FMA:67952,branch of musculocutaneous nerve to brachialis,branch of musculocutaneous nerve to brachialis
peripheral_nervous_system,FMA:62467,branch of musculocutaneous nerve to coracobrachialis,branch of musculocutaneous nerve to coracobrachialis
peripheral_nervous_system,FMA:67953,branch of musculocutaneous nerve to humerus,branch of musculocutaneous nerve to humerus
peripheral_nervous_system,FMA:81239,branch of musculocutaneous nerve to long head of biceps brachii,branch of musculocutaneous nerve to long head of biceps brachii
peripheral_nervous_system,FMA:81240,branch of musculocutaneous nerve to short head of biceps brachii,branch of musculocutaneous nerve to short head of biceps brachii
peripheral_nervous_system,FMA:39080,lateral cutaneous nerve of forearm,lateral cutaneous nerve of forearm
peripheral_nervous_system,FMA:65246,medial cutaneous nerve of arm,medial cutaneous nerve of arm
peripheral_nervous_system,FMA:39079,medial cutaneous nerve of forearm,medial cutaneous nerve of forearm
peripheral_nervous_system,FMA:65311,anterior branch of medial cutaneous nerve of forearm,anterior branch of medial cutaneous nerve of forearm
peripheral_nervous_system,FMA:65312,posterior branch of medial cutaneous nerve of forearm,posterior branch of medial cutaneous nerve of forearm
peripheral_nervous_system,UBERON:0001148,median nerve,median nerve
peripheral_nervous_system,FMA:44822,anterior interosseous nerve,anterior interosseous nerve
peripheral_nervous_system,FMA:44829,articular branch of anterior interosseous nerve,articular branch of anterior interosseous nerve
peripheral_nervous_system,FMA:44834,nerve to carpal joint,nerve to carpal joint
peripheral_nervous_system,FMA:44832,nerve to distal radio-ulnar joint,nerve to distal radio-ulnar joint
peripheral_nervous_system,FMA:44833,nerve to radio-carpal joint,nerve to radio-carpal joint
peripheral_nervous_system,FMA:81216,branch of anterior interosseous nerve to flexor digitorum profundus,branch of anterior interosseous nerve to flexor digitorum profundus
peripheral_nervous_system,FMA:44830,nerve to flexor pollicis longus,branch of anterior interosseous nerve to flexor pollicis longus
peripheral_nervous_system,FMA:44835,nerve to pronator quadratus,branch of anterior interosseous nerve to pronator quadratus
peripheral_nervous_system,FMA:80225,branch of median nerve to third lumbrical of hand,branch of median nerve to third lumbrical of hand
peripheral_nervous_system,FMA:80273,branch of median nerve to opponens pollicis,branch of median nerve to opponens pollicis
peripheral_nervous_system,FMA:80279,nerve to abductor pollicis brevis,branch of median nerve to abductor pollicis brevis
peripheral_nervous_system,FMA:44824,nerve to flexor carpi radialis,branch of median nerve to flexor carpi radialis
peripheral_nervous_system,FMA:44826,nerve to flexor digitorum superficialis,branch of median nerve to flexor digitorum superficialis
peripheral_nervous_system,FMA:44825,nerve to palmaris longus,branch of median nerve to palmaris longus
peripheral_nervous_system,FMA:44823,nerve to pronator teres,branch of median nerve to pronator teres
peripheral_nervous_system,FMA:80267,nerve to superficial head of flexor pollicis brevis,branch of median nerve to superficial head of flexor pollicis brevis
peripheral_nervous_system,FMA:44836,palmar branch of median nerve,palmar branch of median nerve
peripheral_nervous_system,FMA:44838,lateral branch of palmar branch of median nerve,lateral branch of palmar branch of median nerve
peripheral_nervous_system,FMA:44839,medial branch of palmar branch of median nerve,medial branch of palmar branch of median nerve
peripheral_nervous_system,UBERON:0001494,ulnar nerve,ulnar nerve
peripheral_nervous_system,FMA:44877,deep branch of ulnar nerve,deep branch of ulnar nerve
peripheral_nervous_system,FMA:80276,branch of deep branch of ulnar nerve to opponens pollicis,branch of deep branch of ulnar nerve to opponens pollicis
peripheral_nervous_system,FMA:80215,branch of deep branch of ulnar nerve to third lumbrical of hand,branch of deep branch of ulnar nerve to third lumbrical of hand
peripheral_nervous_system,FMA:80261,nerve to abductor digiti minimi of hand,branch of deep branch of ulnar nerve to abductor digiti minimi of hand
peripheral_nervous_system,FMA:80264,nerve to adductor pollicis,branch of deep branch of ulnar nerve to adductor pollicis
peripheral_nervous_system,FMA:80270,nerve to deep head of flexor pollicis brevis,branch of deep branch of ulnar nerve to deep head of flexor pollicis brevis
peripheral_nervous_system,FMA:80231,nerve to first dorsal interosseous of han,branch of deep branch of ulnar nerve to first dorsal interosseous of han
peripheral_nervous_system,FMA:80243,nerve to first palmar interosseous of hand,branch of deep branch of ulnar nerve to first palmar interosseous of hand
peripheral_nervous_system,FMA:80258,nerve to flexor digiti minimi brevis of hand,branch of deep branch of ulnar nerve to flexor digiti minimi brevis of hand
peripheral_nervous_system,FMA:80240,nerve to fourth dorsal interosseous of hand,branch of deep branch of ulnar nerve to fourth dorsal interosseous of hand
peripheral_nervous_system,FMA:80218,nerve to fourth lumbrical of hand,branch of deep branch of ulnar nerve to fourth lumbrical of hand
peripheral_nervous_system,FMA:80252,nerve to fourth palmar interosseous of hand,branch of deep branch of ulnar nerve to fourth palmar interosseous of hand
peripheral_nervous_system,FMA:80255,nerve to opponens digiti minimi,branch of deep branch of ulnar nerve to opponens digiti minimi
peripheral_nervous_system,FMA:80234,nerve to second dorsal interosseous of hand,branch of deep branch of ulnar nerve to second dorsal interosseous of hand
peripheral_nervous_system,FMA:80246,nerve to second palmar interosseous of hand,branch of deep branch of ulnar nerve to second palmar interosseous of hand
peripheral_nervous_system,FMA:80237,nerve to third dorsal interosseous of hand,branch of deep branch of ulnar nerve to third dorsal interosseous of hand
peripheral_nervous_system,FMA:80249,nerve to third palmar interosseous of hand,branch of deep branch of ulnar nerve to third palmar interosseous of hand
peripheral_nervous_system,FMA:44876,superficial branch of ulnar nerve,superficial branch of ulnar nerve
peripheral_nervous_system,FMA:44889,fifth common palmar digital branch of ulnar nerve,fifth common palmar digital branch of ulnar nerve
peripheral_nervous_system,FMA:44903,lateral proper palmar digital branch of ulnar nerve to little finger,lateral proper palmar digital branch of ulnar nerve to little finger
